Date & Time, Temprature *C, Humidity %
[2021-12-23 02:06:59.800] ,26.3,47
[2021-12-23 02:07:01.832] ,26.3,47
[2021-12-23 02:07:03.862] ,26.3,47
[2021-12-23 02:07:05.886] ,26.3,47
[2021-12-23 02:07:07.916] ,26.3,47
[2021-12-23 02:07:09.941] ,26.3,47
[2021-12-23 02:07:11.972] ,26.3,47
[2021-12-23 02:07:13.993] ,26.4,47
[2021-12-23 02:07:16.035] ,26.3,47
[2021-12-23 02:07:18.059] ,26.3,47
[2021-12-23 02:07:20.081] ,26.3,47
[2021-12-23 02:07:22.112] ,26.3,47
[2021-12-23 02:07:24.141] ,26.3,47
[2021-12-23 02:07:26.167] ,26.3,47
[2021-12-23 02:07:28.197] ,26.3,47
[2021-12-23 02:07:30.221] ,26.3,47
[2021-12-23 02:07:32.251] ,26.3,47
[2021-12-23 02:07:34.276] ,26.3,47
[2021-12-23 02:07:36.307] ,26.3,47
[2021-12-23 02:07:38.329] ,26.3,47
[2021-12-23 02:07:40.361] ,26.3,47
[2021-12-23 02:07:42.390] ,26.3,47
[2021-12-23 02:07:44.416] ,26.3,47
[2021-12-23 02:07:46.448] ,26.3,47
[2021-12-23 02:07:48.471] ,26.3,47
[2021-12-23 02:07:50.502] ,26.4,47
[2021-12-23 02:07:52.533] ,26.3,47
[2021-12-23 02:07:54.558] ,26.4,47
[2021-12-23 02:07:56.587] ,26.3,47
[2021-12-23 02:07:58.614] ,26.3,47
[2021-12-23 02:08:00.636] ,26.3,47
[2021-12-23 02:08:02.666] ,26.3,47
[2021-12-23 02:08:04.698] ,26.3,47
[2021-12-23 02:08:06.722] ,26.3,47
[2021-12-23 02:08:08.753] ,26.3,47
[2021-12-23 02:08:10.781] ,26.3,47
[2021-12-23 02:08:12.810] ,26.3,47
[2021-12-23 02:08:14.844] ,26.3,47
[2021-12-23 02:08:16.863] ,26.3,47
[2021-12-23 02:08:18.895] ,26.3,47
[2021-12-23 02:08:20.924] ,26.3,47
[2021-12-23 02:08:22.947] ,26.3,47
[2021-12-23 02:08:24.979] ,26.3,47
[2021-12-23 02:08:27.001] ,26.3,47
[2021-12-23 02:08:29.033] ,26.3,47
[2021-12-23 02:08:31.064] ,26.3,47
[2021-12-23 02:08:33.090] ,26.3,47
[2021-12-23 02:08:35.115] ,26.3,47
[2021-12-23 02:08:37.139] ,26.3,47
[2021-12-23 02:08:39.171] ,26.3,47
[2021-12-23 02:08:41.199] ,26.3,47
[2021-12-23 02:08:43.222] ,26.3,47
[2021-12-23 02:08:45.254] ,26.3,47
[2021-12-23 02:08:47.286] ,26.3,47
[2021-12-23 02:08:49.315] ,26.3,47
[2021-12-23 02:08:51.342] ,26.4,47
[2021-12-23 02:08:53.370] ,26.3,47
[2021-12-23 02:08:55.397] ,26.3,47
[2021-12-23 02:08:57.426] ,26.3,47
[2021-12-23 02:08:59.452] ,26.3,48
[2021-12-23 02:09:01.480] ,26.3,48
[2021-12-23 02:09:03.508] ,26.3,48
[2021-12-23 02:09:05.533] ,26.3,48
[2021-12-23 02:09:07.567] ,26.3,48
[2021-12-23 02:09:09.592] ,26.3,48
[2021-12-23 02:09:11.620] ,26.3,48
[2021-12-23 02:09:13.645] ,26.3,48
[2021-12-23 02:09:15.676] ,26.3,48
[2021-12-23 02:09:17.708] ,26.3,48
[2021-12-23 02:09:19.731] ,26.3,48
[2021-12-23 02:09:21.753] ,26.3,48
[2021-12-23 02:09:23.782] ,26.3,48
[2021-12-23 02:09:25.813] ,26.3,48
[2021-12-23 02:09:27.846] ,26.3,48
[2021-12-23 02:09:29.867] ,26.3,48
[2021-12-23 02:09:31.897] ,26.3,48
[2021-12-23 02:09:33.926] ,26.3,48
[2021-12-23 02:09:35.950] ,26.3,48
[2021-12-23 02:09:37.980] ,26.3,48
[2021-12-23 02:09:40.010] ,26.3,48
[2021-12-23 02:09:42.037] ,26.3,48
[2021-12-23 02:09:44.064] ,26.3,48
[2021-12-23 02:09:46.092] ,26.3,48
[2021-12-23 02:09:48.123] ,26.3,48
[2021-12-23 02:09:50.145] ,26.3,48
[2021-12-23 02:09:52.169] ,26.3,48
[2021-12-23 02:09:54.198] ,26.3,48
[2021-12-23 02:09:56.230] ,26.3,48
[2021-12-23 02:09:58.256] ,26.3,48
[2021-12-23 02:10:00.285] ,26.3,48
[2021-12-23 02:10:02.313] ,26.3,48
[2021-12-23 02:10:04.339] ,26.3,48
[2021-12-23 02:10:06.367] ,26.3,48
[2021-12-23 02:10:08.395] ,26.3,48
[2021-12-23 02:10:10.422] ,26.3,48
[2021-12-23 02:10:12.453] ,26.3,48
[2021-12-23 02:10:14.475] ,26.3,48
[2021-12-23 02:10:16.511] ,26.3,48
[2021-12-23 02:10:18.537] ,26.3,49
[2021-12-23 02:10:20.566] ,26.3,49
[2021-12-23 02:10:22.586] ,26.3,49
[2021-12-23 02:10:24.615] ,26.3,49
[2021-12-23 02:10:26.642] ,26.3,49
[2021-12-23 02:10:28.675] ,26.3,49
[2021-12-23 02:10:30.703] ,26.3,49
[2021-12-23 02:10:32.731] ,26.3,49
[2021-12-23 02:10:34.759] ,26.3,49
[2021-12-23 02:10:36.785] ,26.3,49
[2021-12-23 02:10:38.814] ,26.3,49
[2021-12-23 02:10:40.842] ,26.4,49
[2021-12-23 02:10:42.869] ,26.4,49
[2021-12-23 02:10:44.890] ,26.3,49
[2021-12-23 02:10:46.923] ,26.4,48
[2021-12-23 02:10:48.956] ,26.4,48
[2021-12-23 02:10:50.986] ,26.4,48
[2021-12-23 02:10:53.008] ,26.4,48
[2021-12-23 02:10:55.039] ,26.3,48
[2021-12-23 02:10:57.060] ,26.4,48
[2021-12-23 02:10:59.089] ,26.4,48
[2021-12-23 02:11:01.119] ,26.4,48
[2021-12-23 02:11:03.150] ,26.4,48
[2021-12-23 02:11:05.178] ,26.4,48
[2021-12-23 02:11:07.199] ,26.4,48
[2021-12-23 02:11:09.228] ,26.4,48
[2021-12-23 02:11:11.259] ,26.4,48
[2021-12-23 02:11:13.288] ,26.4,48
[2021-12-23 02:11:15.315] ,26.4,48
[2021-12-23 02:11:17.343] ,26.4,48
[2021-12-23 02:11:19.369] ,26.4,48
[2021-12-23 02:11:21.397] ,26.4,48
[2021-12-23 02:11:23.422] ,26.4,48
[2021-12-23 02:11:25.450] ,26.4,48
[2021-12-23 02:11:27.477] ,26.4,48
[2021-12-23 02:11:29.505] ,26.4,48
[2021-12-23 02:11:31.531] ,26.4,48
[2021-12-23 02:11:33.560] ,26.4,48
[2021-12-23 02:11:35.588] ,26.3,50
[2021-12-23 02:11:37.617] ,26.3,50
[2021-12-23 02:11:39.647] ,26.4,50
[2021-12-23 02:11:41.679] ,26.3,50
[2021-12-23 02:11:43.703] ,26.4,50
[2021-12-23 02:11:45.731] ,26.4,50
[2021-12-23 02:11:47.756] ,26.3,50
[2021-12-23 02:11:49.790] ,26.3,49
[2021-12-23 02:11:51.814] ,26.3,49
[2021-12-23 02:11:53.845] ,26.3,49
[2021-12-23 02:11:55.867] ,26.3,51
[2021-12-23 02:11:57.899] ,26.3,51
[2021-12-23 02:11:59.921] ,26.3,50
[2021-12-23 02:12:01.951] ,26.3,50
[2021-12-23 02:12:03.982] ,26.3,50
[2021-12-23 02:12:06.006] ,26.3,50
[2021-12-23 02:12:08.032] ,26.3,49
[2021-12-23 02:12:10.059] ,26.3,50
[2021-12-23 02:12:12.093] ,26.3,49
[2021-12-23 02:12:14.118] ,26.3,49
[2021-12-23 02:12:16.148] ,26.3,49
[2021-12-23 02:12:18.175] ,26.3,49
[2021-12-23 02:12:20.205] ,26.3,49
[2021-12-23 02:12:22.234] ,26.3,49
[2021-12-23 02:12:24.260] ,26.3,49
[2021-12-23 02:12:26.290] ,26.3,49
[2021-12-23 02:12:28.314] ,26.3,49
[2021-12-23 02:12:30.344] ,26.3,49
[2021-12-23 02:12:32.374] ,26.3,49
[2021-12-23 02:12:34.397] ,26.3,48
[2021-12-23 02:12:36.428] ,26.3,48
[2021-12-23 02:12:38.456] ,26.3,48
[2021-12-23 02:12:40.478] ,26.2,48
[2021-12-23 02:12:42.508] ,26.2,48
[2021-12-23 02:12:44.538] ,26.2,48
[2021-12-23 02:12:46.566] ,26.2,48
[2021-12-23 02:12:48.592] ,26.2,48
[2021-12-23 02:12:50.616] ,26.2,48
[2021-12-23 02:12:52.650] ,26.2,48
[2021-12-23 02:12:54.676] ,26.2,48
[2021-12-23 02:12:56.704] ,26.2,48
[2021-12-23 02:12:58.729] ,26.1,48
[2021-12-23 02:13:00.756] ,26.2,48
[2021-12-23 02:13:02.783] ,26.2,48
[2021-12-23 02:13:04.816] ,26.2,48
[2021-12-23 02:13:06.842] ,26.2,48
[2021-12-23 02:13:08.871] ,26.2,48
[2021-12-23 02:13:10.897] ,26.1,48
[2021-12-23 02:13:12.925] ,26.1,48
[2021-12-23 02:13:14.949] ,26.1,48
[2021-12-23 02:13:16.977] ,26.1,48
[2021-12-23 02:13:19.014] ,26.1,48
[2021-12-23 02:13:21.035] ,26.1,48
[2021-12-23 02:13:23.069] ,26.1,48
[2021-12-23 02:13:25.090] ,26.1,48
[2021-12-23 02:13:27.119] ,26.1,48
[2021-12-23 02:13:29.147] ,26.1,48
[2021-12-23 02:13:31.177] ,26.1,48
[2021-12-23 02:13:33.204] ,26.1,48
[2021-12-23 02:13:35.233] ,26.1,48
[2021-12-23 02:13:37.256] ,26.1,49
[2021-12-23 02:13:39.283] ,26.1,49
[2021-12-23 02:13:41.316] ,26.1,49
[2021-12-23 02:13:43.343] ,26.1,49
[2021-12-23 02:13:45.368] ,26.1,49
[2021-12-23 02:13:47.397] ,26.1,49
[2021-12-23 02:13:49.424] ,26.1,49
[2021-12-23 02:13:51.449] ,26.1,49
[2021-12-23 02:13:53.483] ,26.1,49
[2021-12-23 02:13:55.512] ,26.1,49
[2021-12-23 02:13:57.538] ,26.1,48
[2021-12-23 02:13:59.559] ,26.1,48
[2021-12-23 02:14:01.591] ,26.1,48
[2021-12-23 02:14:03.621] ,26.1,48
[2021-12-23 02:14:05.645] ,26.1,48
[2021-12-23 02:14:07.676] ,26.1,48
[2021-12-23 02:14:09.697] ,26.1,48
[2021-12-23 02:14:11.729] ,26.1,48
[2021-12-23 02:14:13.760] ,26.1,48
[2021-12-23 02:14:15.780] ,26.1,48
[2021-12-23 02:14:17.813] ,26.1,48
[2021-12-23 02:14:19.835] ,26,48
[2021-12-23 02:14:21.874] ,26.1,48
[2021-12-23 02:14:23.897] ,26.1,48
[2021-12-23 02:14:25.930] ,26.1,48
[2021-12-23 02:14:27.957] ,26,48
[2021-12-23 02:14:29.985] ,26,48
[2021-12-23 02:14:32.013] ,26.1,48
[2021-12-23 02:14:34.041] ,26.1,48
[2021-12-23 02:14:36.067] ,26,48
[2021-12-23 02:14:38.096] ,26,48
[2021-12-23 02:14:40.124] ,26.1,48
[2021-12-23 02:14:42.150] ,26.1,48
[2021-12-23 02:14:44.177] ,26,48
[2021-12-23 02:14:46.206] ,26,48
[2021-12-23 02:14:48.234] ,26,48
[2021-12-23 02:14:50.261] ,26,48
[2021-12-23 02:14:52.288] ,26,48
[2021-12-23 02:14:54.316] ,26,49
[2021-12-23 02:14:56.343] ,26,49
[2021-12-23 02:14:58.371] ,26,49
[2021-12-23 02:15:00.399] ,26,49
[2021-12-23 02:15:02.413] ,26,49
[2021-12-23 02:15:04.454] ,26,49
[2021-12-23 02:15:06.475] ,26,49
[2021-12-23 02:15:08.495] ,26,49
[2021-12-23 02:15:10.531] ,26,49
[2021-12-23 02:15:12.558] ,26,49
[2021-12-23 02:15:14.578] ,26,49
[2021-12-23 02:15:16.614] ,26,49
[2021-12-23 02:15:18.634] ,26,49
[2021-12-23 02:15:20.675] ,26,49
[2021-12-23 02:15:22.694] ,26,49
[2021-12-23 02:15:24.726] ,26,49
[2021-12-23 02:15:26.746] ,26,49
[2021-12-23 02:15:28.773] ,26,49
[2021-12-23 02:15:30.808] ,26,49
[2021-12-23 02:15:32.835] ,26,49
[2021-12-23 02:15:34.865] ,26,49
[2021-12-23 02:15:36.882] ,26,49
[2021-12-23 02:15:38.924] ,26,49
[2021-12-23 02:15:40.944] ,26,49
[2021-12-23 02:15:42.980] ,26,49
[2021-12-23 02:15:44.998] ,26,49
[2021-12-23 02:15:47.030] ,26,49
[2021-12-23 02:15:49.066] ,26,49
[2021-12-23 02:15:51.092] ,25.9,48
[2021-12-23 02:15:53.120] ,26,49
[2021-12-23 02:15:55.145] ,25.9,48
[2021-12-23 02:15:57.164] ,25.9,48
[2021-12-23 02:15:59.200] ,25.9,48
[2021-12-23 02:16:01.233] ,25.9,47
[2021-12-23 02:16:03.248] ,25.9,48
[2021-12-23 02:16:05.288] ,25.9,48
[2021-12-23 02:16:07.312] ,25.9,47
[2021-12-23 02:16:09.338] ,25.9,47
[2021-12-23 02:16:11.357] ,25.9,47
[2021-12-23 02:16:13.391] ,25.9,47
[2021-12-23 02:16:15.416] ,25.9,47
[2021-12-23 02:16:17.449] ,25.9,47
[2021-12-23 02:16:19.468] ,25.9,47
[2021-12-23 02:16:21.500] ,25.9,47
[2021-12-23 02:16:23.533] ,25.9,48
[2021-12-23 02:16:25.564] ,25.9,48
[2021-12-23 02:16:27.583] ,25.9,48
[2021-12-23 02:16:29.616] ,25.9,48
[2021-12-23 02:16:31.645] ,25.9,48
[2021-12-23 02:16:33.668] ,25.9,48
[2021-12-23 02:16:35.706] ,25.9,48
[2021-12-23 02:16:37.729] ,25.9,48
[2021-12-23 02:16:39.750] ,25.9,48
[2021-12-23 02:16:41.784] ,25.8,48
[2021-12-23 02:16:43.807] ,25.9,48
[2021-12-23 02:16:45.830] ,25.9,48
[2021-12-23 02:16:47.872] ,25.9,48
[2021-12-23 02:16:49.894] ,25.9,48
[2021-12-23 02:16:51.913] ,25.8,48
[2021-12-23 02:16:53.951] ,25.9,48
[2021-12-23 02:16:55.969] ,25.9,48
[2021-12-23 02:16:58.004] ,25.8,48
[2021-12-23 02:17:00.030] ,25.8,48
[2021-12-23 02:17:02.065] ,25.9,48
[2021-12-23 02:17:04.091] ,25.8,48
[2021-12-23 02:17:06.118] ,25.9,48
[2021-12-23 02:17:08.136] ,25.8,48
[2021-12-23 02:17:10.172] ,25.7,48
[2021-12-23 02:17:12.197] ,25.7,48
[2021-12-23 02:17:14.217] ,25.7,48
[2021-12-23 02:17:16.256] ,25.7,48
[2021-12-23 02:17:18.276] ,25.8,48
[2021-12-23 02:17:20.314] ,25.7,48
[2021-12-23 02:17:22.338] ,25.7,48
[2021-12-23 02:17:24.358] ,25.7,48
[2021-12-23 02:17:26.384] ,25.7,48
[2021-12-23 02:17:28.417] ,25.7,48
[2021-12-23 02:17:30.452] ,25.7,48
[2021-12-23 02:17:32.475] ,25.8,48
[2021-12-23 02:17:34.512] ,25.8,48
[2021-12-23 02:17:36.537] ,25.7,48
[2021-12-23 02:17:38.553] ,25.7,48
[2021-12-23 02:17:40.590] ,25.7,48
[2021-12-23 02:17:42.615] ,25.8,48
[2021-12-23 02:17:44.649] ,25.8,48
[2021-12-23 02:17:46.667] ,25.8,48
[2021-12-23 02:17:48.701] ,25.8,48
[2021-12-23 02:17:50.719] ,25.8,48
[2021-12-23 02:17:52.755] ,25.8,48
[2021-12-23 02:17:54.776] ,25.8,48
[2021-12-23 02:17:56.816] ,25.8,48
[2021-12-23 02:17:58.838] ,25.8,48
[2021-12-23 02:18:00.861] ,25.7,48
[2021-12-23 02:18:02.888] ,25.7,48
[2021-12-23 02:18:04.921] ,25.7,48
[2021-12-23 02:18:06.946] ,25.7,48
[2021-12-23 02:18:08.981] ,25.8,48
[2021-12-23 02:18:10.999] ,25.7,48
[2021-12-23 02:18:13.033] ,25.7,48
[2021-12-23 02:18:15.058] ,25.7,48
[2021-12-23 02:18:17.087] ,25.7,48
[2021-12-23 02:18:19.110] ,25.7,48
[2021-12-23 02:18:21.144] ,25.7,48
[2021-12-23 02:18:23.164] ,25.7,48
[2021-12-23 02:18:25.197] ,25.7,48
[2021-12-23 02:18:27.222] ,25.8,48
[2021-12-23 02:18:29.258] ,25.7,48
[2021-12-23 02:18:31.278] ,25.8,48
[2021-12-23 02:18:33.308] ,25.7,48
[2021-12-23 02:18:35.337] ,25.7,48
[2021-12-23 02:18:37.360] ,25.7,48
[2021-12-23 02:18:39.393] ,25.7,48
[2021-12-23 02:18:41.413] ,25.7,48
[2021-12-23 02:18:43.447] ,25.7,48
[2021-12-23 02:18:45.473] ,25.7,48
[2021-12-23 02:18:47.508] ,25.7,48
[2021-12-23 02:18:49.532] ,25.7,48
[2021-12-23 02:18:51.565] ,25.7,48
[2021-12-23 02:18:53.586] ,25.7,48
[2021-12-23 02:18:55.612] ,25.7,48
[2021-12-23 02:18:57.637] ,25.7,48
[2021-12-23 02:18:59.673] ,25.7,48
[2021-12-23 02:19:01.691] ,25.7,48
[2021-12-23 02:19:03.720] ,25.7,48
[2021-12-23 02:19:05.751] ,25.7,48
[2021-12-23 02:19:07.787] ,25.7,48
[2021-12-23 02:19:09.810] ,25.7,48
[2021-12-23 02:19:11.830] ,25.7,48
[2021-12-23 02:19:13.870] ,25.7,48
[2021-12-23 02:19:15.889] ,25.7,48
[2021-12-23 02:19:17.917] ,25.7,48
[2021-12-23 02:19:19.940] ,25.6,48
[2021-12-23 02:19:21.974] ,25.6,48
[2021-12-23 02:19:23.994] ,25.7,48
[2021-12-23 02:19:26.033] ,25.7,48
[2021-12-23 02:19:28.060] ,25.6,48
[2021-12-23 02:19:30.078] ,25.7,48
[2021-12-23 02:19:32.106] ,25.7,48
[2021-12-23 02:19:34.132] ,25.7,48
[2021-12-23 02:19:36.170] ,25.6,48
[2021-12-23 02:19:38.188] ,25.6,48
[2021-12-23 02:19:40.229] ,25.7,48
[2021-12-23 02:19:42.252] ,25.6,48
[2021-12-23 02:19:44.289] ,25.7,48
[2021-12-23 02:19:46.306] ,25.7,48
[2021-12-23 02:19:48.336] ,25.7,48
[2021-12-23 02:19:50.370] ,25.7,48
[2021-12-23 02:19:52.395] ,25.7,48
[2021-12-23 02:19:54.413] ,25.7,48
[2021-12-23 02:19:56.446] ,25.7,48
[2021-12-23 02:19:58.481] ,25.6,48
[2021-12-23 02:20:00.506] ,25.7,48
[2021-12-23 02:20:02.532] ,25.7,48
[2021-12-23 02:20:04.552] ,25.7,48
[2021-12-23 02:20:06.587] ,25.7,48
[2021-12-23 02:20:08.618] ,25.6,48
[2021-12-23 02:20:10.644] ,25.7,48
[2021-12-23 02:20:12.665] ,25.6,48
[2021-12-23 02:20:14.688] ,25.7,49
[2021-12-23 02:20:16.728] ,25.6,49
[2021-12-23 02:20:18.756] ,25.6,48
[2021-12-23 02:20:20.781] ,25.7,49
[2021-12-23 02:20:22.799] ,25.7,49
[2021-12-23 02:20:24.839] ,25.7,49
[2021-12-23 02:20:26.873] ,25.7,49
[2021-12-23 02:20:28.897] ,25.6,49
[2021-12-23 02:20:30.922] ,25.7,48
[2021-12-23 02:20:32.954] ,25.6,49
[2021-12-23 02:20:34.979] ,25.7,48
[2021-12-23 02:20:36.999] ,25.6,49
[2021-12-23 02:20:39.035] ,25.7,49
[2021-12-23 02:20:41.061] ,25.7,49
[2021-12-23 02:20:43.080] ,25.6,49
[2021-12-23 02:20:45.113] ,25.7,48
[2021-12-23 02:20:47.149] ,25.7,48
[2021-12-23 02:20:49.174] ,25.7,49
[2021-12-23 02:20:51.205] ,25.6,49
[2021-12-23 02:20:53.223] ,25.6,49
[2021-12-23 02:20:55.258] ,25.6,49
[2021-12-23 02:20:57.284] ,25.6,49
[2021-12-23 02:20:59.309] ,25.7,49
[2021-12-23 02:21:01.343] ,25.6,49
[2021-12-23 02:21:03.367] ,25.6,49
[2021-12-23 02:21:05.390] ,25.6,48
[2021-12-23 02:21:07.411] ,25.6,49
[2021-12-23 02:21:09.452] ,25.7,48
[2021-12-23 02:21:11.473] ,25.6,48
[2021-12-23 02:21:13.494] ,25.6,49
[2021-12-23 02:21:15.535] ,25.6,48
[2021-12-23 02:21:17.556] ,25.6,48
[2021-12-23 02:21:19.589] ,25.7,49
[2021-12-23 02:21:21.610] ,25.7,48
[2021-12-23 02:21:23.651] ,25.6,48
[2021-12-23 02:21:25.676] ,25.6,48
[2021-12-23 02:21:27.697] ,25.6,48
[2021-12-23 02:21:29.731] ,25.6,48
[2021-12-23 02:21:31.755] ,25.6,48
[2021-12-23 02:21:33.786] ,25.7,48
[2021-12-23 02:21:35.813] ,25.7,48
[2021-12-23 02:21:37.832] ,25.7,48
[2021-12-23 02:21:39.869] ,25.6,48
[2021-12-23 02:21:41.894] ,25.6,48
[2021-12-23 02:21:43.913] ,25.6,48
[2021-12-23 02:21:45.955] ,25.7,48
[2021-12-23 02:21:47.974] ,25.6,48
[2021-12-23 02:21:50.009] ,25.6,48
[2021-12-23 02:21:52.030] ,25.6,48
[2021-12-23 02:21:54.065] ,25.7,48
[2021-12-23 02:21:56.084] ,25.6,48
[2021-12-23 02:21:58.118] ,25.6,48
[2021-12-23 02:22:00.141] ,25.7,48
[2021-12-23 02:22:02.178] ,25.6,48
[2021-12-23 02:22:04.196] ,25.7,48
[2021-12-23 02:22:06.229] ,25.6,48
[2021-12-23 02:22:08.261] ,25.6,48
[2021-12-23 02:22:10.285] ,25.6,48
[2021-12-23 02:22:12.310] ,25.7,49
[2021-12-23 02:22:14.334] ,25.6,48
[2021-12-23 02:22:16.362] ,25.6,48
[2021-12-23 02:22:18.401] ,25.6,49
[2021-12-23 02:22:20.419] ,25.7,48
[2021-12-23 02:22:22.455] ,25.6,48
[2021-12-23 02:22:24.481] ,25.6,49
[2021-12-23 02:22:26.501] ,25.6,48
[2021-12-23 02:22:28.528] ,25.6,49
[2021-12-23 02:22:30.563] ,25.6,49
[2021-12-23 02:22:32.588] ,25.6,49
[2021-12-23 02:22:34.615] ,25.6,48
[2021-12-23 02:22:36.639] ,25.7,49
[2021-12-23 02:22:38.666] ,25.7,49
[2021-12-23 02:22:40.690] ,25.7,49
[2021-12-23 02:22:42.728] ,25.6,48
[2021-12-23 02:22:44.752] ,25.6,48
[2021-12-23 02:22:46.787] ,25.6,48
[2021-12-23 02:22:48.810] ,25.6,48
[2021-12-23 02:22:50.844] ,25.6,48
[2021-12-23 02:22:52.863] ,25.7,48
[2021-12-23 02:22:54.901] ,25.7,48
[2021-12-23 02:22:56.926] ,25.7,48
[2021-12-23 02:22:58.951] ,25.6,48
[2021-12-23 02:23:00.976] ,25.6,48
[2021-12-23 02:23:03.000] ,25.6,48
[2021-12-23 02:23:05.034] ,25.6,48
[2021-12-23 02:23:07.061] ,25.6,48
[2021-12-23 02:23:09.087] ,25.6,48
[2021-12-23 02:23:11.121] ,25.6,48
[2021-12-23 02:23:13.141] ,25.6,48
[2021-12-23 02:23:15.177] ,25.6,48
[2021-12-23 02:23:17.203] ,25.6,48
[2021-12-23 02:23:19.222] ,25.6,48
[2021-12-23 02:23:21.258] ,25.6,48
[2021-12-23 02:23:23.286] ,25.6,48
[2021-12-23 02:23:25.305] ,25.6,48
[2021-12-23 02:23:27.347] ,25.6,48
[2021-12-23 02:23:29.371] ,25.6,48
[2021-12-23 02:23:31.392] ,25.6,48
[2021-12-23 02:23:33.417] ,25.6,48
[2021-12-23 02:23:35.448] ,25.6,48
[2021-12-23 02:23:37.484] ,25.6,48
[2021-12-23 02:23:39.509] ,25.6,48
[2021-12-23 02:23:41.533] ,25.6,48
[2021-12-23 02:23:43.567] ,25.6,48
[2021-12-23 02:23:45.593] ,25.6,48
[2021-12-23 02:23:47.613] ,25.6,48
[2021-12-23 02:23:49.649] ,25.6,48
[2021-12-23 02:23:51.669] ,25.6,48
[2021-12-23 02:23:53.698] ,25.6,48
[2021-12-23 02:23:55.728] ,25.6,48
[2021-12-23 02:23:57.762] ,25.6,48
[2021-12-23 02:23:59.786] ,25.6,48
[2021-12-23 02:24:01.810] ,25.6,48
[2021-12-23 02:24:03.839] ,25.6,48
[2021-12-23 02:24:05.864] ,25.6,48
[2021-12-23 02:24:07.901] ,25.6,48
[2021-12-23 02:24:09.928] ,25.6,48
[2021-12-23 02:24:11.960] ,25.6,48
[2021-12-23 02:24:13.981] ,25.6,48
[2021-12-23 02:24:16.015] ,25.6,48
[2021-12-23 02:24:18.035] ,25.6,48
[2021-12-23 02:24:20.064] ,25.6,48
[2021-12-23 02:24:22.090] ,25.6,48
[2021-12-23 02:24:24.125] ,25.6,48
[2021-12-23 02:24:26.144] ,25.6,48
[2021-12-23 02:24:28.180] ,25.6,48
[2021-12-23 02:24:30.202] ,25.6,48
[2021-12-23 02:24:32.232] ,25.6,48
[2021-12-23 02:24:34.256] ,25.6,48
[2021-12-23 02:24:36.294] ,25.6,48
[2021-12-23 02:24:38.312] ,25.6,48
[2021-12-23 02:24:40.348] ,25.6,48
[2021-12-23 02:24:42.373] ,25.6,48
[2021-12-23 02:24:44.407] ,25.6,48
[2021-12-23 02:24:46.432] ,25.6,48
[2021-12-23 02:24:48.453] ,25.6,48
[2021-12-23 02:24:50.486] ,25.6,48
[2021-12-23 02:24:52.506] ,25.6,48
[2021-12-23 02:24:54.540] ,25.6,48
[2021-12-23 02:24:56.565] ,25.6,48
[2021-12-23 02:24:58.589] ,25.6,48
[2021-12-23 02:25:00.615] ,25.6,48
[2021-12-23 02:25:02.650] ,25.6,48
[2021-12-23 02:25:04.675] ,25.6,48
[2021-12-23 02:25:06.699] ,25.6,48
[2021-12-23 02:25:08.724] ,25.6,48
[2021-12-23 02:25:10.758] ,25.6,48
[2021-12-23 02:25:12.791] ,25.6,48
[2021-12-23 02:25:14.825] ,25.6,48
[2021-12-23 02:25:16.850] ,25.6,48
[2021-12-23 02:25:18.875] ,25.6,48
[2021-12-23 02:25:20.898] ,25.6,48
[2021-12-23 02:25:22.923] ,25.6,48
[2021-12-23 02:25:24.961] ,25.6,48
[2021-12-23 02:25:26.980] ,25.6,48
[2021-12-23 02:25:29.014] ,25.6,48
[2021-12-23 02:25:31.039] ,25.6,48
[2021-12-23 02:25:33.060] ,25.6,48
[2021-12-23 02:25:35.095] ,25.6,48
[2021-12-23 02:25:37.127] ,25.6,48
[2021-12-23 02:25:39.146] ,25.6,48
[2021-12-23 02:25:41.182] ,25.6,48
[2021-12-23 02:25:43.200] ,25.6,48
[2021-12-23 02:25:45.234] ,25.7,48
[2021-12-23 02:25:47.254] ,25.6,48
[2021-12-23 02:25:49.290] ,25.7,48
[2021-12-23 02:25:51.317] ,25.6,48
[2021-12-23 02:25:53.352] ,25.7,48
[2021-12-23 02:25:55.375] ,25.7,48
[2021-12-23 02:25:57.405] ,25.6,48
[2021-12-23 02:25:59.426] ,25.7,48
[2021-12-23 02:26:01.461] ,25.7,48
[2021-12-23 02:26:04.166] TIME,25.7,48
[2021-12-23 02:26:04.196] ,25.9,44
[2021-12-23 02:26:06.210] ,25.7,48
[2021-12-23 02:26:08.246] ,25.7,48
[2021-12-23 02:26:10.270] ,25.7,48
[2021-12-23 02:26:12.295] ,25.7,49
[2021-12-23 02:26:14.330] ,25.7,48
[2021-12-23 02:26:16.350] ,25.7,48
[2021-12-23 02:26:18.386] ,25.7,48
[2021-12-23 02:26:20.415] ,25.7,48
[2021-12-23 02:26:22.435] ,25.7,48
[2021-12-23 02:26:24.470] ,25.7,48
[2021-12-23 02:26:26.503] ,25.7,48
[2021-12-23 02:26:28.529] ,25.7,47
[2021-12-23 02:26:30.548] ,25.7,47
[2021-12-23 02:26:32.586] ,25.7,47
[2021-12-23 02:26:34.613] ,25.7,47
[2021-12-23 02:26:36.640] ,25.7,47
[2021-12-23 02:26:38.659] ,25.7,47
[2021-12-23 02:26:40.696] ,25.7,47
[2021-12-23 02:26:42.724] ,25.7,47
